wilayah,ncpr,kemiskinan (%),pengeluaran pangan (%),tanpa listrik (%),tanpa air bersih (%),lama sekolah perempuan (tahun),rasio tenaga kesehatan,angka harapan hidup (tahun),stunting (%),ikp,ikp ranking,nama_file,tahun
riau - indragiri hulu,3.84,5.96,9.68,1.3,23.34,8.6,5.68,70.25,0.0,64.66,332,Data Ketahanan Pangan 2021.csv,2021
riau - bengkalis,4.26,6.4,16.73,0.31,32.31,9.81,4.21,71.2,0.0,61.15,341,Data Ketahanan Pangan 2021.csv,2021
riau - indragiri hilir,1.38,5.93,28.31,5.21,69.56,7.57,6.49,67.85,0.0,69.15,299,Data Ketahanan Pangan 2021.csv,2021
riau - pelalawan,3.53,9.16,21.19,1.17,14.22,8.43,10.13,71.16,0.0,66.16,325,Data Ketahanan Pangan 2021.csv,2021
riau - rokan hulu,4.94,10.31,23.19,0.59,25.19,8.47,6.56,70.06,0.0,54.92,361,Data Ketahanan Pangan 2021.csv,2021
riau - rokan hilir,2.72,6.72,28.47,1.68,36.27,8.51,4.83,70.3,0.0,67.48,312,Data Ketahanan Pangan 2021.csv,2021
riau - siak,2.18,5.09,21.75,0.64,16.89,9.85,6.72,71.11,0.0,76.84,198,Data Ketahanan Pangan 2021.csv,2021
riau - kuantan singingi,2.06,8.91,21.51,1.01,26.51,8.61,6.73,68.55,0.0,72.64,263,Data Ketahanan Pangan 2021.csv,2021
riau - kepulauan meranti,5.0,25.28,19.24,3.45,87.94,8.05,6.07,67.68,0.0,38.12,393,Data Ketahanan Pangan 2021.csv,2021
riau - kota pekanbaru,0.0,2.62,6.22,0.0,5.84,12.02,0.11,72.34,0.0,90.56,2,Data Ketahanan Pangan 2021.csv,2021
riau - kota dumai,0.0,3.16,11.46,0.0,9.3,10.14,1.27,70.93,0.0,78.64,50,Data Ketahanan Pangan 2021.csv,2021
jambi - kerinci,0.35,7.3,22.35,3.1,28.3,8.76,2.59,69.93,0.0,83.31,61,Data Ketahanan Pangan 2021.csv,2021
jambi - merangin,1.06,8.63,28.02,2.59,43.23,8.01,3.85,71.26,0.0,77.23,193,Data Ketahanan Pangan 2021.csv,2021
jambi - sarolangun,2.04,8.42,27.73,0.2,43.9,8.08,5.68,69.17,0.0,70.82,287,Data Ketahanan Pangan 2021.csv,2021
jambi - batanghari,1.57,9.65,37.47,0.52,38.83,8.6,4.77,70.56,0.0,73.52,253,Data Ketahanan Pangan 2021.csv,2021
jambi - muaro jambi,2.52,3.83,27.72,1.12,31.68,8.97,4.22,71.27,0.0,72.79,261,Data Ketahanan Pangan 2021.csv,2021
jambi - tanjung jabung barat,1.59,10.29,38.87,3.62,56.03,7.99,4.01,68.12,0.0,68.54,307,Data Ketahanan Pangan 2021.csv,2021
jambi - tanjung jabung timur,0.66,10.95,30.8,1.44,65.54,7.23,6.17,66.23,0.0,72.21,270,Data Ketahanan Pangan 2021.csv,2021
jambi - bungo,2.27,5.8,21.43,0.32,42.05,8.3,2.63,67.74,0.0,70.69,289,Data Ketahanan Pangan 2021.csv,2021
jambi - tebo,1.72,6.26,33.19,0.82,43.97,7.76,5.69,69.99,0.0,72.73,262,Data Ketahanan Pangan 2021.csv,2021
jambi - kota jambi,0.0,8.27,15.62,0.0,6.66,10.93,0.05,72.65,0.0,79.73,44,Data Ketahanan Pangan 2021.csv,2021
jambi - kota sungai penuh,0.0,3.03,22.32,0.52,9.71,10.38,0.51,72.11,0.0,74.45,59,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - ogan komering ulu,1.21,12.75,30.42,1.34,24.8,8.61,2.38,68.2,0.0,74.93,230,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - ogan komering ilir,0.26,14.73,35.39,0.97,34.72,7.24,7.5,68.61,0.0,76.81,199,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - muara enim,1.6,12.32,15.91,0.35,36.74,7.96,3.56,68.9,0.0,71.54,280,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - lahat,1.04,15.95,35.45,0.05,56.54,8.75,4.04,66.04,0.0,68.85,301,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - musi rawas,0.41,13.5,32.37,1.84,46.45,7.66,4.32,68.14,0.0,75.33,226,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - musi banyuasin,0.59,16.13,16.38,1.45,32.07,7.76,7.12,68.75,0.0,77.27,189,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - banyuasin,0.15,11.17,32.05,0.53,48.05,7.45,5.77,68.97,0.0,78.3,172,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - ogan komering ulu timur,0.17,10.43,22.21,0.18,43.97,7.67,1.26,69.1,0.0,80.5,122,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - ogan komering ulu selatan,0.32,10.85,57.76,5.77,49.8,8.02,4.72,67.04,0.0,74.3,240,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - ogan ilir,0.84,13.36,40.65,1.15,42.84,8.31,1.87,65.48,0.0,71.74,278,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - empat lawang,0.79,12.63,40.86,4.23,80.2,7.94,2.89,65.08,0.0,66.07,326,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - penukal abab lematang ilir,1.36,12.62,17.01,0.31,43.33,7.19,2.11,68.27,0.0,71.31,282,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - musi rawas utara,2.15,19.47,36.42,3.55,49.37,7.46,6.77,65.68,0.0,60.33,345,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - kota palembang,0.0,10.89,15.77,0.0,2.87,10.43,0.05,70.79,0.0,73.83,61,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - kota pagar alam,0.0,9.07,34.99,0.05,43.19,9.63,1.03,66.71,0.0,47.09,95,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - kota lubuklinggau,0.0,12.71,16.95,0.64,31.91,10.0,0.33,69.25,0.0,53.91,94,Data Ketahanan Pangan 2021.csv,2021
sumatera selatan - kota prabumulih,0.0,11.59,16.91,0.15,34.21,10.07,0.15,70.32,0.0,60.17,91,Data Ketahanan Pangan 2021.csv,2021
bengkulu - bengkulu selatan,0.38,17.82,41.0,0.26,62.62,9.16,1.14,67.9,0.0,72.3,269,Data Ketahanan Pangan 2021.csv,2021
bengkulu - rejang lebong,1.37,15.85,25.95,1.84,65.67,8.35,1.46,68.57,0.0,67.54,310,Data Ketahanan Pangan 2021.csv,2021
bengkulu - bengkulu utara,1.63,11.67,29.41,2.17,54.46,7.93,3.35,68.19,0.0,68.21,308,Data Ketahanan Pangan 2021.csv,2021
bengkulu - kaur,0.63,18.47,32.19,0.56,47.55,8.61,4.2,66.63,0.0,72.12,272,Data Ketahanan Pangan 2021.csv,2021
bengkulu - seluma,0.76,18.56,29.86,0.76,72.23,8.21,2.63,67.75,0.0,67.29,314,Data Ketahanan Pangan 2021.csv,2021
bengkulu - mukomuko,0.81,11.72,27.76,0.75,32.26,8.61,3.72,66.64,0.0,76.17,209,Data Ketahanan Pangan 2021.csv,2021
bengkulu - lebong,0.42,11.85,43.61,0.84,42.8,8.07,3.94,63.29,0.0,74.38,237,Data Ketahanan Pangan 2021.csv,2021
bengkulu - kepahiang,1.27,14.69,35.23,2.22,54.02,8.71,0.84,67.95,0.0,68.68,302,Data Ketahanan Pangan 2021.csv,2021
bengkulu - bengkulu tengah,1.65,9.3,30.93,0.63,60.48,7.93,1.89,68.19,0.0,68.63,304,Data Ketahanan Pangan 2021.csv,2021
bengkulu - kota bengkulu,0.0,17.65,10.7,0.0,15.34,11.66,0.06,70.13,0.0,67.82,81,Data Ketahanan Pangan 2021.csv,2021
lampung - lampung selatan,0.26,14.08,30.69,0.19,30.98,7.75,1.24,69.33,0.0,79.66,142,Data Ketahanan Pangan 2021.csv,2021
lampung - lampung tengah,0.13,11.82,25.11,0.0,47.25,7.65,1.55,69.84,0.0,80.16,129,Data Ketahanan Pangan 2021.csv,2021
lampung - lampung utara,0.16,19.3,31.29,0.07,63.26,8.47,1.3,69.21,0.0,73.0,258,Data Ketahanan Pangan 2021.csv,2021
lampung - lampung barat,0.86,12.52,33.28,2.47,60.63,8.32,2.29,67.58,0.0,70.8,288,Data Ketahanan Pangan 2021.csv,2021
lampung - tulang bawang,0.14,9.33,18.89,0.51,21.77,8.09,2.56,69.97,0.0,84.58,44,Data Ketahanan Pangan 2021.csv,2021
lampung - tanggamus,0.69,11.68,31.91,0.05,45.55,7.56,2.23,68.56,0.0,75.34,225,Data Ketahanan Pangan 2021.csv,2021
lampung - lampung timur,0.14,14.62,23.43,0.21,34.61,7.88,2.35,70.73,0.0,81.2,104,Data Ketahanan Pangan 2021.csv,2021
lampung - way kanan,0.25,12.9,35.59,0.65,57.98,7.7,2.83,69.4,0.0,74.96,229,Data Ketahanan Pangan 2021.csv,2021
lampung - pesawaran,0.29,14.76,35.36,0.47,32.21,7.97,1.25,69.04,0.0,78.96,158,Data Ketahanan Pangan 2021.csv,2021
lampung - pringsewu,0.44,9.97,30.13,0.22,15.35,8.51,0.41,70.08,0.0,84.05,50,Data Ketahanan Pangan 2021.csv,2021
lampung - mesuji,0.12,7.33,12.38,1.23,18.12,7.2,3.39,68.19,0.0,85.6,23,Data Ketahanan Pangan 2021.csv,2021
lampung - tulang bawang barat,0.15,7.39,25.44,0.0,64.69,7.71,1.7,70.0,0.0,78.58,167,Data Ketahanan Pangan 2021.csv,2021
lampung - pesisir barat,0.39,14.29,44.86,2.32,56.27,8.53,4.84,63.5,0.0,71.6,279,Data Ketahanan Pangan 2021.csv,2021
lampung - kota bandar lampung,0.0,8.81,14.6,0.0,11.33,10.63,0.04,71.37,0.0,74.17,60,Data Ketahanan Pangan 2021.csv,2021
lampung - kota metro,0.0,8.47,10.68,0.12,17.27,11.22,0.06,71.63,0.0,76.74,54,Data Ketahanan Pangan 2021.csv,2021
kepulauan bangka belitung - bangka,1.46,4.51,14.56,0.0,16.97,8.25,1.86,71.06,0.0,81.15,105,Data Ketahanan Pangan 2021.csv,2021
kepulauan bangka belitung - belitung,5.0,6.27,9.55,0.62,8.88,8.5,2.82,71.05,0.0,60.93,343,Data Ketahanan Pangan 2021.csv,2021
kepulauan bangka belitung - bangka selatan,0.6,3.52,32.03,0.97,25.05,7.09,5.6,68.16,0.0,81.93,89,Data Ketahanan Pangan 2021.csv,2021
kepulauan bangka belitung - bangka tengah,5.0,4.85,17.82,0.15,16.76,7.57,3.37,71.36,0.0,58.87,349,Data Ketahanan Pangan 2021.csv,2021
kepulauan bangka belitung - bangka barat,1.65,2.7,13.78,0.3,23.11,7.4,3.68,70.06,0.0,78.58,166,Data Ketahanan Pangan 2021.csv,2021
kepulauan bangka belitung - belitung timur,4.05,6.52,13.62,0.89,12.12,8.58,4.28,72.03,0.0,66.52,318,Data Ketahanan Pangan 2021.csv,2021
kepulauan bangka belitung - kota pangkalpinang,0.0,4.36,5.08,0.0,12.81,10.15,0.08,73.3,0.0,84.59,18,Data Ketahanan Pangan 2021.csv,2021
kepulauan riau - bintan,5.0,6.36,9.31,0.38,26.0,9.24,1.48,70.38,0.0,58.82,350,Data Ketahanan Pangan 2021.csv,2021
kepulauan riau - karimun,5.0,6.83,18.01,0.82,23.31,8.47,0.95,70.91,0.0,58.12,351,Data Ketahanan Pangan 2021.csv,2021
kepulauan riau - natuna,5.0,4.43,17.72,0.93,14.51,8.71,2.96,65.06,0.0,57.64,355,Data Ketahanan Pangan 2021.csv,2021
kepulauan riau - lingga,5.0,13.85,31.57,3.25,41.47,6.79,3.64,62.06,0.0,46.35,382,Data Ketahanan Pangan 2021.csv,2021
kepulauan riau - kepulauan anambas,5.0,6.56,15.39,1.54,41.24,7.85,1.26,67.21,0.0,53.51,365,Data Ketahanan Pangan 2021.csv,2021
kepulauan riau - kota batam,0.0,4.75,5.06,0.0,0.9,10.92,0.3,73.33,0.0,88.6,5,Data Ketahanan Pangan 2021.csv,2021
kepulauan riau - kota tanjungpinang,0.0,9.37,5.33,0.06,8.87,10.63,0.11,72.1,0.0,79.8,42,Data Ketahanan Pangan 2021.csv,2021
dki jakarta - kepulauan seribu,5.0,14.87,72.09,0.0,3.3,8.81,0.05,68.76,0.0,51.39,372,Data Ketahanan Pangan 2021.csv,2021
dki jakarta - jakarta pusat,0.0,4.51,15.52,0.0,1.13,11.18,0.0,74.11,0.0,84.73,17,Data Ketahanan Pangan 2021.csv,2021
dki jakarta - jakarta utara,0.0,6.78,23.37,0.0,0.53,10.56,0.02,73.28,0.0,79.54,46,Data Ketahanan Pangan 2021.csv,2021
dki jakarta - jakarta barat,0.0,4.25,18.22,0.0,2.82,10.46,0.01,73.62,0.0,84.01,23,Data Ketahanan Pangan 2021.csv,2021
dki jakarta - jakarta selatan,0.0,3.43,12.68,0.0,14.98,11.37,0.01,74.12,0.0,84.41,19,Data Ketahanan Pangan 2021.csv,2021
dki jakarta - jakarta timur,0.0,4.16,13.61,0.0,11.35,11.18,0.01,74.47,0.0,83.97,25,Data Ketahanan Pangan 2021.csv,2021
jawa barat - bogor,2.53,7.69,27.27,0.0,33.39,8.12,0.39,71.17,0.0,68.9,300,Data Ketahanan Pangan 2021.csv,2021
jawa barat - sukabumi,0.68,7.09,45.16,0.0,54.25,7.42,1.03,70.97,0.0,76.31,204,Data Ketahanan Pangan 2021.csv,2021
jawa barat - cianjur,0.63,10.36,37.64,0.45,40.56,7.32,0.95,70.13,0.0,77.21,194,Data Ketahanan Pangan 2021.csv,2021
jawa barat - bandung,1.63,6.91,29.01,0.0,15.69,9.17,0.47,73.53,0.0,79.41,149,Data Ketahanan Pangan 2021.csv,2021
jawa barat - garut,0.47,9.98,57.71,0.05,47.28,7.68,0.75,71.41,0.0,76.52,203,Data Ketahanan Pangan 2021.csv,2021
jawa barat - tasikmalaya,0.63,10.34,57.46,0.09,43.27,7.73,1.05,69.47,0.0,74.51,233,Data Ketahanan Pangan 2021.csv,2021
jawa barat - ciamis,0.66,7.62,39.72,0.0,35.06,7.78,0.63,71.83,0.0,80.01,132,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kuningan,0.56,12.82,48.11,0.0,25.14,7.93,0.42,73.59,0.0,80.86,111,Data Ketahanan Pangan 2021.csv,2021
jawa barat - cirebon,0.82,11.24,40.29,0.26,25.94,7.43,0.2,71.99,0.0,78.84,162,Data Ketahanan Pangan 2021.csv,2021
jawa barat - majalengka,0.36,11.43,49.01,0.0,20.33,7.62,0.45,70.27,0.0,80.79,113,Data Ketahanan Pangan 2021.csv,2021
jawa barat - sumedang,0.44,10.26,33.68,0.04,21.41,8.83,0.75,72.43,0.0,83.73,54,Data Ketahanan Pangan 2021.csv,2021
jawa barat - indramayu,0.24,12.7,45.37,0.12,7.99,6.31,0.75,71.63,0.0,83.07,69,Data Ketahanan Pangan 2021.csv,2021
jawa barat - subang,0.29,9.31,30.01,0.09,30.95,7.1,0.69,72.35,0.0,82.81,75,Data Ketahanan Pangan 2021.csv,2021
jawa barat - purwakarta,1.0,8.27,25.46,0.0,32.4,8.14,0.34,70.99,0.0,79.14,154,Data Ketahanan Pangan 2021.csv,2021
jawa barat - karawang,0.41,8.26,24.06,0.06,16.44,7.8,0.28,72.15,0.0,85.63,22,Data Ketahanan Pangan 2021.csv,2021
jawa barat - bekasi,1.13,4.82,21.57,0.0,5.04,9.52,0.21,73.68,0.0,86.29,15,Data Ketahanan Pangan 2021.csv,2021
jawa barat - bandung barat,1.48,10.49,45.16,0.28,29.7,8.34,0.6,72.34,0.0,74.18,241,Data Ketahanan Pangan 2021.csv,2021
jawa barat - pangandaran,0.47,8.99,37.59,0.0,34.34,7.83,1.08,71.4,0.0,80.64,119,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota bogor,0.0,6.68,17.9,0.0,12.78,9.93,0.03,73.61,0.0,74.53,58,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota sukabumi,0.0,7.7,26.44,0.27,23.15,9.65,0.03,72.42,0.0,64.05,85,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota bandung,0.0,3.99,12.65,0.0,9.77,10.67,0.01,74.28,0.0,82.15,33,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota cirebon,0.0,9.52,16.98,0.0,1.73,9.65,0.01,72.26,0.0,73.01,63,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota bekasi,0.0,4.38,12.79,0.0,9.3,11.08,0.03,75.01,0.0,85.2,15,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota depok,0.0,2.45,7.2,0.0,19.47,11.21,0.03,74.44,0.0,86.04,11,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota cimahi,0.0,5.11,13.0,0.0,8.08,10.75,0.02,74.03,0.0,82.75,31,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota tasikmalaya,0.0,12.97,19.28,0.12,19.99,9.56,0.08,72.15,0.0,63.12,87,Data Ketahanan Pangan 2021.csv,2021
jawa barat - kota banjar,0.0,6.09,41.36,0.0,19.04,8.6,0.18,70.99,0.0,60.63,90,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - cilacap,0.4,11.46,19.67,0.0,22.62,7.1,0.61,73.73,0.0,84.23,48,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - banyumas,0.99,13.26,19.85,0.0,23.33,7.85,0.24,73.72,0.0,79.97,133,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - purbalingga,0.81,15.9,22.47,0.07,25.24,7.64,0.34,73.14,0.0,79.33,150,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - banjarnegara,0.92,15.64,22.57,0.12,26.79,7.16,0.55,74.18,0.0,78.99,157,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - kebumen,0.6,17.59,25.63,0.34,35.5,7.41,0.36,73.4,0.0,78.56,168,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - purworejo,0.46,11.78,31.85,0.0,28.11,8.47,0.57,74.72,0.0,83.28,62,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - wonosobo,0.72,17.36,27.26,0.0,6.3,7.12,0.67,71.82,0.0,79.83,139,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - magelang,1.05,11.27,25.11,0.19,20.65,7.8,0.65,73.72,0.0,79.92,135,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - boyolali,0.52,10.18,14.61,0.0,25.74,7.87,0.44,75.95,0.0,85.14,35,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - klaten,0.58,12.89,29.68,0.0,35.6,8.63,0.19,76.78,0.0,81.6,98,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - sukoharjo,0.49,7.68,14.03,0.0,18.71,9.37,0.14,77.65,0.0,88.7,4,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - wonogiri,0.18,10.86,23.19,0.0,12.67,7.28,0.79,76.16,0.0,88.04,8,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - karanganyar,0.54,10.28,19.44,0.0,12.63,8.56,0.37,77.47,0.0,87.63,9,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - sragen,0.22,13.38,14.36,0.0,8.99,7.59,0.32,75.71,0.0,87.55,10,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - grobogan,0.22,12.46,38.63,0.0,9.66,7.16,0.64,74.75,0.0,85.39,28,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - blora,0.21,11.96,31.09,0.03,9.25,6.96,0.88,74.41,0.0,85.87,18,Data Ketahanan Pangan 2021.csv,2021
jawa tengah - rembang,0.45,15.6,33.44,0.0,14.34,7.51,0.55,74.55,0.0,83.07,68,Data Ketahanan Pangan 2021.csv,2021
